|File_Scraped|Corresponding URL
559|thehindu_feb_02_file_559.json|https://www.thehindu.com/news/national/karnataka/high-court-seeks-details-of-stages-of-cases-registered-under-uapa/article33722453.ece
560|thehindu_feb_02_file_560.json|https://www.thehindu.com/news/national/karnataka/388-new-cases-3-deaths/article33722410.ece
561|thehindu_feb_02_file_561.json|https://www.thehindu.com/news/national/karnataka/38-pourakarmikas-to-soon-get-houses-in-yadgir-district/article33722075.ece
562|thehindu_feb_02_file_562.json|https://www.thehindu.com/news/national/karnataka/courts-have-been-told-to-dispose-of-pending-cases-on-priority/article33722065.ece
563|thehindu_feb_02_file_563.json|https://www.thehindu.com/news/national/karnataka/ill-raise-issues-concerning-khadi-with-the-govt/article33722059.ece
564|thehindu_feb_02_file_564.json|https://www.thehindu.com/news/national/karnataka/union-budget-2021-some-relief-for-farmers-and-reelers-in-sericulture-sector/article33722029.ece
565|thehindu_feb_02_file_565.json|https://www.thehindu.com/news/national/karnataka/rape-of-minor-police-accused-of-making-mistakes-deliberately/article33722000.ece
566|thehindu_feb_02_file_566.json|https://www.thehindu.com/news/national/karnataka/poetry-will-be-meaningful-when-it-treads-a-newer-path/article33721987.ece
567|thehindu_feb_02_file_567.json|https://www.thehindu.com/news/national/karnataka/karnataka-tourism-sector-disappointed-in-union-budget/article33721970.ece
568|thehindu_feb_02_file_568.json|https://www.thehindu.com/news/national/karnataka/recruits-of-police-and-prisons-depts-told-to-develop-professional-qualities/article33721962.ece
569|thehindu_feb_02_file_569.json|https://www.thehindu.com/news/national/karnataka/pillars-identified-for-economic-progress-minister-joshi/article33721951.ece
570|thehindu_feb_02_file_570.json|https://www.thehindu.com/news/national/karnataka/demands-of-kalyana-karnataka-ignored/article33721921.ece
571|thehindu_feb_02_file_571.json|https://www.thehindu.com/news/national/karnataka/timely-implementation-of-proposals-in-budget-is-key-cii/article33721918.ece
572|thehindu_feb_02_file_572.json|https://www.thehindu.com/news/national/karnataka/congress-says-budget-has-no-vision-bjp-hails-it-as-being-comprehensive/article33721917.ece
573|thehindu_feb_02_file_573.json|https://www.thehindu.com/news/national/karnataka/karnataka-government-told-to-fill-second-post-of-upalokayukta-soon/article33721906.ece
574|thehindu_feb_02_file_574.json|https://www.thehindu.com/news/national/karnataka/union-budget-a-catalyst-that-can-revive-economy-yediyurappa/article33721879.ece
575|thehindu_feb_02_file_575.json|https://www.thehindu.com/news/national/karnataka/union-budget-2021-agri-cess-in-budget-comes-under-attack-from-opposition-in-karnataka/article33721819.ece
576|thehindu_feb_02_file_576.json|https://www.thehindu.com/news/national/kerala/40-fall-in-use-of-anti-tb-drugs/article33734461.ece
577|thehindu_feb_02_file_577.json|https://www.thehindu.com/news/national/kerala/nia-likely-to-chargesheet-more-in-gold-smuggling-case/article33734449.ece
578|thehindu_feb_02_file_578.json|https://www.thehindu.com/news/national/kerala/buoy-capital-expenditure-isaac/article33734407.ece
579|thehindu_feb_02_file_579.json|https://www.thehindu.com/news/national/kerala/5716-cases-from-52940-samples/article33734389.ece
580|thehindu_feb_02_file_580.json|https://www.thehindu.com/news/national/kerala/two-killed-in-accident/article33734365.ece
581|thehindu_feb_02_file_581.json|https://www.thehindu.com/news/national/kerala/declare-kerala-an-rt-destination-expert/article33734309.ece
582|thehindu_feb_02_file_582.json|https://www.thehindu.com/news/national/kerala/supreme-court-upholds-bail-for-man-booked-under-uapa/article33734271.ece
583|thehindu_feb_02_file_583.json|https://www.thehindu.com/news/national/kerala/operation-flood-kerala-mooted/article33734227.ece
584|thehindu_feb_02_file_584.json|https://www.thehindu.com/news/national/kerala/no-foul-play-in-balabhaskars-death-cbi/article33734214.ece
585|thehindu_feb_02_file_585.json|https://www.thehindu.com/news/national/kerala/mass-gatherings-in-kerala-trigger-fears-of-fresh-spike-in-covid-19-cases/article33732867.ece
586|thehindu_feb_02_file_586.json|https://www.thehindu.com/news/national/kerala/hc-quashes-go-granting-leaves-to-staff-who-struck-work/article33732495.ece
587|thehindu_feb_02_file_587.json|https://www.thehindu.com/news/national/kerala/central-team-to-visit-kerala-maharashtra/article33732326.ece
588|thehindu_feb_02_file_588.json|https://www.thehindu.com/news/national/kerala/employ-gene-editing-nanotechnology-in-farming-experts/article33732169.ece
589|thehindu_feb_02_file_589.json|https://www.thehindu.com/news/national/kerala/ksrtc-launches-tourist-trip-to-kanthallur/article33732153.ece
590|thehindu_feb_02_file_590.json|https://www.thehindu.com/news/national/kerala/poonjar-set-to-witness-four-cornered-battle-again/article33732138.ece
591|thehindu_feb_02_file_591.json|https://www.thehindu.com/news/national/kerala/cong-resurrects-sabarimala-issue-ahead-of-polls/article33732131.ece
592|thehindu_feb_02_file_592.json|https://www.thehindu.com/news/national/kerala/food-coupons-to-be-given-to-students/article33732095.ece
593|thehindu_feb_02_file_593.json|https://www.thehindu.com/news/national/kerala/woman-gets-title-deed-after-five-decade-wait/article33732080.ece
594|thehindu_feb_02_file_594.json|https://www.thehindu.com/news/national/kerala/walayar-mother-moves-hc-again/article33731891.ece
595|thehindu_feb_02_file_595.json|https://www.thehindu.com/news/national/kerala/technocity-pallipuram-campus-to-be-opened-tomorrow/article33731884.ece
596|thehindu_feb_02_file_596.json|https://www.thehindu.com/news/national/kerala/kerala-in-good-spot-to-augment-fish-wealth/article33731686.ece
597|thehindu_feb_02_file_597.json|https://www.thehindu.com/news/national/kerala/conserving-a-glimpse-of-keralas-political-history/article33731438.ece
598|thehindu_feb_02_file_598.json|https://www.thehindu.com/news/national/kerala/covid-protocols-go-for-a-toss-at-adalats/article33731020.ece
599|thehindu_feb_02_file_599.json|https://www.thehindu.com/news/national/kerala/keralites-detention-in-kuwait-hc-orders-crime-branch-probe/article33722511.ece
600|thehindu_feb_02_file_600.json|https://www.thehindu.com/news/national/kerala/pandemic-taught-role-of-public-health-care-institutions-who-chief-scientist/article33722305.ece
601|thehindu_feb_02_file_601.json|https://www.thehindu.com/news/national/tamil-nadu/dmk-cong-playing-hide-and-seek-over-rajiv-case-convicts-karaikudi-h-raja/article33733974.ece
602|thehindu_feb_02_file_602.json|https://www.thehindu.com/news/national/tamil-nadu/nine-fined-925-lakh-for-poaching-deer/article33732919.ece
603|thehindu_feb_02_file_603.json|https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-governors-address-hopeful-of-economic-recovery/article33731329.ece
604|thehindu_feb_02_file_604.json|https://www.thehindu.com/news/national/tamil-nadu/tn-governors-attempt-to-convince-opposition-parties-goes-in-vain/article33730419.ece
605|thehindu_feb_02_file_605.json|https://www.thehindu.com/news/national/tamil-nadu/central-teams-to-arrive-in-madurai-tiruchi-on-thursday/article33730154.ece
606|thehindu_feb_02_file_606.json|https://www.thehindu.com/news/national/tamil-nadu/pmk-demand-for-separate-reservation-for-vanniyars-is-politically-motivated-says-cpi-m/article33728656.ece
607|thehindu_feb_02_file_607.json|https://www.thehindu.com/news/national/tamil-nadu/dmk-to-boycott-the-entire-tn-assembly-session/article33728553.ece
608|thehindu_feb_02_file_608.json|https://www.thehindu.com/news/national/tamil-nadu/aiadmk-expels-three-more-functionaries/article33728402.ece
609|thehindu_feb_02_file_609.json|https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-has-spent-13208-crore-for-covid-19-relief-says-governor/article33727957.ece
610|thehindu_feb_02_file_610.json|https://www.thehindu.com/news/national/tamil-nadu/supreme-court-to-examine-plea-against-tns-69-quota-in-colleges-govt-jobs/article33727741.ece
611|thehindu_feb_02_file_611.json|https://www.thehindu.com/news/national/tamil-nadu/it-is-50-years-since-vellore-cmc-performed-the-countrys-first-kidney-transplant/article33727716.ece
612|thehindu_feb_02_file_612.json|https://www.thehindu.com/news/national/tamil-nadu/musicians-render-pancharatna-kritis-at-tiruvaiyaru/article33727516.ece
613|thehindu_feb_02_file_613.json|https://www.thehindu.com/news/national/tamil-nadu/hold-referendum-in-sri-lanka-under-un-supervision-vaiko-says/article33726375.ece
614|thehindu_feb_02_file_614.json|https://www.thehindu.com/news/national/tamil-nadu/tamil-nadu-gets-big-infra-boost-before-poll/article33723897.ece
615|thehindu_feb_02_file_615.json|https://www.thehindu.com/news/national/tamil-nadu/hc-orders-inquiry-into-allegations-of-misappropriation-of-csi-funds/article33723161.ece
616|thehindu_feb_02_file_616.json|https://www.thehindu.com/news/national/tamil-nadu/former-a-g-alagiriswami-passes-away/article33722619.ece
617|thehindu_feb_02_file_617.json|https://www.thehindu.com/news/national/tamil-nadu/3-day-meet-on-nanoscience-and-nanotechnology-begins/article33722601.ece
618|thehindu_feb_02_file_618.json|https://www.thehindu.com/news/national/tamil-nadu/engineer-couple-ties-the-knot-underwater/article33722563.ece
619|thehindu_feb_02_file_619.json|https://www.thehindu.com/news/national/tamil-nadu/7994-missing-children-traced-in-10-years/article33722555.ece
620|thehindu_feb_02_file_620.json|https://www.thehindu.com/news/national/tamil-nadu/alumni-create-amenities/article33722527.ece
621|thehindu_feb_02_file_621.json|https://www.thehindu.com/news/national/tamil-nadu/emergency-specialists-rally-to-create-awareness-on-road-safety/article33722518.ece
622|thehindu_feb_02_file_622.json|https://www.thehindu.com/news/national/tamil-nadu/far-reaching-impacts-on-skill-sector-say-educationists/article33722419.ece
623|thehindu_feb_02_file_623.json|https://www.thehindu.com/news/national/tamil-nadu/assembly-session-from-today-at-kalaivanar-arangam/article33722396.ece
624|thehindu_feb_02_file_624.json|https://www.thehindu.com/news/national/tamil-nadu/cm-launches-free-internet-data-card-scheme/article33722392.ece
625|thehindu_feb_02_file_625.json|https://www.thehindu.com/news/national/tamil-nadu/rajeev-ranjan-assumes-office/article33722386.ece
626|thehindu_feb_02_file_626.json|https://www.thehindu.com/news/national/tamil-nadu/norms-to-compensate-rain-hit-farmers-relaxed/article33722376.ece
627|thehindu_feb_02_file_627.json|https://www.thehindu.com/news/national/tamil-nadu/hc-lifts-curbs-on-trial-courts-in-tn-puducherry/article33722374.ece
628|thehindu_feb_02_file_628.json|https://www.thehindu.com/news/national/tamil-nadu/ramadoss-welcomes-infrastructure-projects/article33722373.ece
629|thehindu_feb_02_file_629.json|https://www.thehindu.com/news/national/tamil-nadu/penal-action-against-government-staff-teachers-dropped/article33722371.ece
630|thehindu_feb_02_file_630.json|https://www.thehindu.com/news/national/tamil-nadu/education-budget-2021-move-afoot-to-strengthen-15000-schools-qualitatively/article33722356.ece
631|thehindu_feb_02_file_631.json|https://www.thehindu.com/news/national/tamil-nadu/cm-hands-over-awards-to-scholars/article33722355.ece
632|thehindu_feb_02_file_632.json|https://www.thehindu.com/news/national/tamil-nadu/hc-directs-pccf-to-consider-suggestions-on-avoiding-elephant-deaths/article33722352.ece
633|thehindu_feb_02_file_633.json|https://www.thehindu.com/news/national/tamil-nadu/gold-prices-may-fall/article33721774.ece
634|thehindu_feb_02_file_634.json|https://www.thehindu.com/news/national/tamil-nadu/corporate-sector-gives-a-big-tumbs-up/article33721767.ece
635|thehindu_feb_02_file_635.json|https://www.thehindu.com/news/national/tamil-nadu/budget-is-a-mirage-says-stalin/article33721744.ece
636|thehindu_feb_02_file_636.json|https://www.thehindu.com/news/national/tamil-nadu/msmes-in-tamil-nadu-feel-letdown/article33721725.ece
637|thehindu_feb_02_file_637.json|https://www.thehindu.com/entertainment/movies/i-feel-i-have-another-20-years-of-work-anupam-kher/article33732970.ece
638|thehindu_feb_02_file_638.json|https://www.thehindu.com/entertainment/movies/new-on-disney-hotstar-live-telecast-flora-ulysses-and-more/article33731528.ece
639|thehindu_feb_02_file_639.json|https://www.thehindu.com/entertainment/movies/an-upcoming-short-film-kick-starts-the-discussion-on-body-shaming/article33731394.ece
640|thehindu_feb_02_file_640.json|https://www.thehindu.com/entertainment/movies/ayushmann-khurrana-reunites-with-anubhav-sinha-for-anek/article33730520.ece
641|thehindu_feb_02_file_641.json|https://www.thehindu.com/entertainment/movies/black-panther-director-developing-wakanda-tv-series-for-disney/article33730486.ece
642|thehindu_feb_02_file_642.json|https://www.thehindu.com/entertainment/movies/marilyn-manson-denies-evan-rachel-woods-abuse-allegations/article33728523.ece
643|thehindu_feb_02_file_643.json|https://www.thehindu.com/entertainment/movies/20-years-of-gautham-menon-a-retrospective-on-his-movies-romance-and-everything-in-between/article33726984.ece
644|thehindu_feb_02_file_644.json|https://www.thehindu.com/news/national/telangana/8-uk-returnees-tested-positive-for-new-variant/article33734378.ece
645|thehindu_feb_02_file_645.json|https://www.thehindu.com/news/national/telangana/teacher-with-a-heart-of-gold/article33734370.ece
646|thehindu_feb_02_file_646.json|https://www.thehindu.com/news/national/telangana/non-health-frontline-warriors-to-get-covid-shots-from-february-6/article33734357.ece
647|thehindu_feb_02_file_647.json|https://www.thehindu.com/news/national/telangana/trs-trying-fool-unemployed-youth-one-more-time/article33734086.ece
648|thehindu_feb_02_file_648.json|https://www.thehindu.com/news/national/telangana/villagers-hold-maha-dharna-for-underpass-on-highway/article33733640.ece
649|thehindu_feb_02_file_649.json|https://www.thehindu.com/news/national/telangana/cases-booked-against-farmers-leader/article33733578.ece
650|thehindu_feb_02_file_650.json|https://www.thehindu.com/news/national/telangana/49-persons-get-seven-day-jail-for-drunk-driving/article33733513.ece
651|thehindu_feb_02_file_651.json|https://www.thehindu.com/news/national/telangana/metro-transports-live-heart-for-transplant/article33733373.ece
652|thehindu_feb_02_file_652.json|https://www.thehindu.com/news/national/telangana/bal-adalat-receives-over-500-petitions/article33733357.ece
653|thehindu_feb_02_file_653.json|https://www.thehindu.com/news/national/telangana/govt-to-promote-use-of-electric-vehicles-minister/article33732967.ece
654|thehindu_feb_02_file_654.json|https://www.thehindu.com/news/national/telangana/hc-imposes-25000-costs-on-petitioner-for-suppressing-facts/article33732950.ece
655|thehindu_feb_02_file_655.json|https://www.thehindu.com/news/national/telangana/sonu-sood-inspires-a-childs-name/article33732913.ece
656|thehindu_feb_02_file_656.json|https://www.thehindu.com/news/national/telangana/employees-becoming-impatient-due-to-delays-in-pay-revision/article33732301.ece
657|thehindu_feb_02_file_657.json|https://www.thehindu.com/news/national/telangana/corporate-hospitals-welcome-budget/article33721709.ece
658|thehindu_feb_02_file_658.json|https://www.thehindu.com/sport/power-to-relax-provisions-of-sports-code-will-be-with-government-ministry-circular/article33724740.ece
659|thehindu_feb_02_file_659.json|https://www.thehindu.com/news/national/other-states/devendra-fadnavis-demands-action-against-amu-student-leader/article33734425.ece
660|thehindu_feb_02_file_660.json|https://www.thehindu.com/news/national/other-states/rlsp-chief-likely-to-join-nitish-cabinet/article33732754.ece
661|thehindu_feb_02_file_661.json|https://www.thehindu.com/news/national/other-states/jammu-and-kashmir-court-quashes-detention-of-jamaat-e-islami-chief/article33732599.ece
662|thehindu_feb_02_file_662.json|https://www.thehindu.com/news/national/other-states/punjab-all-party-meeting-demands-immediate-withdrawal-of-farm-laws/article33732322.ece
663|thehindu_feb_02_file_663.json|https://www.thehindu.com/news/national/other-states/intach-alarm-over-damage-to-odisha-heritage-amid-beautification-drive/article33731478.ece
664|thehindu_feb_02_file_664.json|https://www.thehindu.com/news/national/other-states/gauhati-hc-to-decide-fate-of-7-nagaland-mlas-on-february-8/article33731321.ece
665|thehindu_feb_02_file_665.json|https://www.thehindu.com/news/national/other-states/gujarat-civic-polls-high-court-seeks-reply-of-government-sec-on-counting-dates/article33730686.ece
666|thehindu_feb_02_file_666.json|https://www.thehindu.com/news/national/other-states/diamond-harbour-tmc-mla-joins-bjp/article33730500.ece
667|thehindu_feb_02_file_667.json|https://www.thehindu.com/news/national/other-states/trp-case-bombay-high-court-adjourns-hearing-on-bail-plea-of-ex-barc-ceo/article33730447.ece
668|thehindu_feb_02_file_668.json|https://www.thehindu.com/news/national/other-states/new-destination-of-farmers-protest-emerges-in-rajasthan/article33728628.ece
669|thehindu_feb_02_file_669.json|https://www.thehindu.com/news/national/other-states/sukhbir-badals-cavalcade-attacked-in-punjab-alleges-akali-dal/article33728606.ece
670|thehindu_feb_02_file_670.json|https://www.thehindu.com/news/national/other-states/jind-villagers-block-highway-over-internet-suspension/article33728422.ece
671|thehindu_feb_02_file_671.json|https://www.thehindu.com/news/national/other-states/jk-poll-panel-rejects-objections-against-ddc-reservation/article33722524.ece
672|thehindu_feb_02_file_672.json|https://www.thehindu.com/news/national/other-states/court-issues-summons-to-kangana-on-javed-akhtars-complaint/article33722425.ece
673|thehindu_feb_02_file_673.json|https://www.thehindu.com/news/national/other-states/nothing-for-middle-class-farmers-akali-dal/article33722394.ece
674|thehindu_feb_02_file_674.json|https://www.thehindu.com/news/national/other-states/budget-focused-on-poll-bound-states-gehlot/article33722383.ece
675|thehindu_feb_02_file_675.json|https://www.thehindu.com/news/national/other-states/up-government-transfers-senior-officers-in-late-night-reshuffle/article33722889.ece
676|thehindu_feb_02_file_676.json|https://www.thehindu.com/news/national/other-states/mining-firm-told-to-pay-2056-cr-for-excess-production/article33722341.ece
677|thehindu_feb_02_file_677.json|https://www.thehindu.com/news/national/other-states/cannot-stop-flood-of-people-says-bkus-yudhvir-singh/article33722338.ece
678|thehindu_feb_02_file_678.json|https://www.thehindu.com/news/national/other-states/security-at-indo-myanmar-border-beefed-up/article33722590.ece
679|thehindu_feb_02_file_679.json|https://www.thehindu.com/news/national/other-states/after-ghazipur-face-off-bjp-faces-farmers-ire-in-west-up/article33722326.ece
680|thehindu_feb_02_file_680.json|https://www.thehindu.com/news/national/other-states/youth-shot-dead-by-bsf-jawan-at-tripura-border/article33722542.ece
681|thehindu_feb_02_file_681.json|https://www.thehindu.com/news/national/other-states/bilkis-mirwaiz-among-500-most-influential-muslims/article33722536.ece
682|thehindu_feb_02_file_682.json|https://www.thehindu.com/news/national/other-states/budgets-focus-is-only-on-selling-govt-entities-tejashwi/article33722403.ece
683|thehindu_feb_02_file_683.json|https://www.thehindu.com/news/national/other-states/farmers-throng-bijnor-panchayat/article33722226.ece
684|thehindu_feb_02_file_684.json|https://www.thehindu.com/news/national/other-states/budget-focused-on-poll-bound-states-only-says-rajasthan-cm/article33721872.ece
685|thehindu_feb_02_file_685.json|https://www.thehindu.com/news/national/other-states/budget-shows-centres-total-apathy-towards-common-man-punjab-cm/article33721866.ece
686|thehindu_feb_02_file_686.json|https://www.thehindu.com/news/national/other-states/rajasthan-local-body-election-results-put-congress-in-front/article33721857.ece
687|thehindu_feb_02_file_687.json|https://www.thehindu.com/news/national/other-states/bjp-faces-farmers-anger-in-western-up/article33721846.ece
688|thehindu_feb_02_file_688.json|https://www.thehindu.com/sport/cricket/crowd-or-no-crowd-for-second-test-thats-the-question/article33734188.ece
689|thehindu_feb_02_file_689.json|https://www.thehindu.com/sport/cricket/india-vs-england-archer-a-threat-to-limb-and-psyche-alike/article33733994.ece
690|thehindu_feb_02_file_690.json|https://www.thehindu.com/sport/cricket/icc-awards-pant-among-nominees/article33733959.ece
691|thehindu_feb_02_file_691.json|https://www.thehindu.com/sport/cricket/syed-mushtaq-ali-trophy-this-win-means-a-lot-for-the-state-says-dinesh-karthik/article33733674.ece
692|thehindu_feb_02_file_692.json|https://www.thehindu.com/sport/cricket/dinda-announces-retirement/article33733661.ece
693|thehindu_feb_02_file_693.json|https://www.thehindu.com/sport/cricket/new-zealand-make-it-to-final-of-inaugural-world-test-championship/article33732119.ece
694|thehindu_feb_02_file_694.json|https://www.thehindu.com/sport/cricket/australias-tour-of-south-africa-postponed-due-to-covid-19-pandemic/article33729508.ece
695|thehindu_feb_02_file_695.json|https://www.thehindu.com/news/cities/Coimbatore/dmk-stages-protest-over-poor-condition-of-road/article33734577.ece
696|thehindu_feb_02_file_696.json|https://www.thehindu.com/news/cities/Coimbatore/dmk-outsourced-all-political-matters-to-i-pac/article33734572.ece
697|thehindu_feb_02_file_697.json|https://www.thehindu.com/news/cities/Coimbatore/coimbatore-district-reports-54-new-cases/article33734570.ece
698|thehindu_feb_02_file_698.json|https://www.thehindu.com/news/cities/Coimbatore/invoke-goondas-act-against-bjp-functionary/article33734568.ece
699|thehindu_feb_02_file_699.json|https://www.thehindu.com/news/cities/Coimbatore/thekkampatti-elephant-camp-from-february-8/article33734557.ece
700|thehindu_feb_02_file_700.json|https://www.thehindu.com/news/cities/Coimbatore/what-is-metrolite/article33734554.ece
701|thehindu_feb_02_file_701.json|https://www.thehindu.com/news/cities/Coimbatore/metro-rail-project-rekindles-hope-for-coimbatore/article33734552.ece
702|thehindu_feb_02_file_702.json|https://www.thehindu.com/news/cities/Coimbatore/forest-department-begins-efforts-to-turn-rivaldo-into-captive-elephant/article33734182.ece
703|thehindu_feb_02_file_703.json|https://www.thehindu.com/news/cities/Coimbatore/recalling-arrest-under-misa-stalin-asserts-himself-as-right-heir-to-karunanidhi/article33721945.ece
704|thehindu_feb_02_file_704.json|https://www.thehindu.com/news/cities/Coimbatore/eow-arrests-karnataka-native-for-investment-fraud/article33721939.ece
705|thehindu_feb_02_file_705.json|https://www.thehindu.com/news/cities/Coimbatore/dmk-alleges-irregularities-in-lake-development-project-in-coimbatore/article33721910.ece
706|thehindu_feb_02_file_706.json|https://www.thehindu.com/news/cities/Coimbatore/state-to-benefit-from-textile-park-scheme/article33721896.ece
707|thehindu_feb_02_file_707.json|https://www.thehindu.com/news/cities/Coimbatore/customs-duty-cut-expected-to-bring-down-raw-material-prices/article33721861.ece
708|thehindu_feb_02_file_708.json|https://www.thehindu.com/news/cities/Coimbatore/tnau-affiliated-colleges-to-re-open-on-feb-8/article33721836.ece
709|thehindu_feb_02_file_709.json|https://www.thehindu.com/news/cities/Coimbatore/ntc-workers-launch-indefinite-protest/article33721781.ece
710|thehindu_feb_02_file_710.json|https://www.thehindu.com/news/cities/Coimbatore/grievances-meet-resumes-in-tiruppur/article33721758.ece
711|thehindu_feb_02_file_711.json|https://www.thehindu.com/news/cities/Coimbatore/covid-19-coimbatore-reports-59-fresh-cases/article33721751.ece
712|thehindu_feb_02_file_712.json|https://www.thehindu.com/news/cities/Coimbatore/ima-starts-relay-hunger-strike-against-mixopathy/article33721716.ece
713|thehindu_feb_02_file_713.json|https://www.thehindu.com/news/states/quota-issue-maratha-kranti-morcha-lashes-out-at-sharad-pawar/article33734556.ece
714|thehindu_feb_02_file_714.json|https://www.thehindu.com/news/states/maharashtras-active-cases-down-to-41586/article33734523.ece
715|thehindu_feb_02_file_715.json|https://www.thehindu.com/news/states/after-a-spike-maharashtra-sees-decline-in-fresh-cases/article33722327.ece
716|thehindu_feb_02_file_716.json|https://www.thehindu.com/news/cities/Delhi/more-women-have-developed-antibodies-compared-to-men-in-delhi-survey/article33733719.ece
717|thehindu_feb_02_file_717.json|https://www.thehindu.com/news/cities/Delhi/delhi-hc-notice-to-centre-on-plea-against-e-commerce-sites/article33729168.ece
718|thehindu_feb_02_file_718.json|https://www.thehindu.com/news/cities/Delhi/republic-day-incidents-delhi-hc-dismisses-plea-seeking-release-of-all-illegally-arrested-and-detained/article33728284.ece
719|thehindu_feb_02_file_719.json|https://www.thehindu.com/news/cities/Delhi/police-blocks-entry-to-journalists-others-to-protest-site-at-singhu-border/article33728238.ece
720|thehindu_feb_02_file_720.json|https://www.thehindu.com/news/cities/Delhi/sc-refuses-to-grant-protection-to-mp-sanjay-singh-against-nbw-issued-on-fir-lodged-in-lucknow/article33728145.ece
721|thehindu_feb_02_file_721.json|https://www.thehindu.com/news/cities/Delhi/police-initiative-to-get-iron-batons-faces-flak/article33724151.ece
722|thehindu_feb_02_file_722.json|https://www.thehindu.com/news/cities/Delhi/acps-shos-told-to-connect-with-all-ranks-to-scotch-retirement-rumours/article33722297.ece
723|thehindu_feb_02_file_723.json|https://www.thehindu.com/news/cities/Delhi/back-to-campus-du-students-relieved-but-teachers-complain/article33722293.ece
724|thehindu_feb_02_file_724.json|https://www.thehindu.com/news/cities/Delhi/desk-set-up-to-track-missing-persons/article33722285.ece
725|thehindu_feb_02_file_725.json|https://www.thehindu.com/news/cities/Delhi/sero-survey-shows-56-have-antibodies/article33722284.ece
726|thehindu_feb_02_file_726.json|https://www.thehindu.com/news/cities/Delhi/jnu-to-allow-some-students-on-campus-from-feb-8/article33722268.ece
727|thehindu_feb_02_file_727.json|https://www.thehindu.com/news/cities/Delhi/hc-asks-prosecution-to-reply-to-jmi-students-bail-plea/article33722259.ece
728|thehindu_feb_02_file_728.json|https://www.thehindu.com/news/cities/Delhi/police-initiative-to-get-iron-batons-faces-flak/article33722252.ece
729|thehindu_feb_02_file_729.json|https://www.thehindu.com/news/cities/Delhi/court-to-pronounce-judgment-in-akbar-ramani-case-on-feb-10/article33722238.ece
730|thehindu_feb_02_file_730.json|https://www.thehindu.com/news/cities/Delhi/commuters-face-traffic-snarls-as-farmers-intensify-agitation/article33722234.ece
731|thehindu_feb_02_file_731.json|https://www.thehindu.com/news/cities/Delhi/air-quality-of-delhi-in-very-poor-category/article33722230.ece
732|thehindu_feb_02_file_732.json|https://www.thehindu.com/news/cities/Delhi/protester-arrested-for-attacking-cisf-officer/article33722222.ece
733|thehindu_feb_02_file_733.json|https://www.thehindu.com/news/cities/Delhi/hight-court-rejects-plea-on-action-against-agencies/article33722220.ece
734|thehindu_feb_02_file_734.json|https://www.thehindu.com/news/cities/Delhi/hc-seeks-centres-reply-on-pleas-over-misreporting-of-r-day-rally/article33722189.ece
735|thehindu_feb_02_file_735.json|https://www.thehindu.com/news/cities/Delhi/more-tractors-arrive-at-singhu-border/article33722170.ece
736|thehindu_feb_02_file_736.json|https://www.thehindu.com/news/cities/Delhi/delhi-govt-alleges-stepmotherly-treatment/article33722149.ece
737|thehindu_feb_02_file_737.json|https://www.thehindu.com/news/cities/Hyderabad/training-academy-on-everesters-mind/article33734426.ece
738|thehindu_feb_02_file_738.json|https://www.thehindu.com/news/cities/Hyderabad/nmdc-iron-ore-output-and-sales-higher-this-january/article33734413.ece
739|thehindu_feb_02_file_739.json|https://www.thehindu.com/news/cities/Hyderabad/10000-free-mri-ct-scan-for-the-poor/article33734408.ece
740|thehindu_feb_02_file_740.json|https://www.thehindu.com/news/cities/Hyderabad/double-decker-buses-set-for-comeback/article33734390.ece
741|thehindu_feb_02_file_741.json|https://www.thehindu.com/news/cities/Hyderabad/gw-improves-up-to-10-m-below-ground-level-in-86-of-ts-area/article33733591.ece
742|thehindu_feb_02_file_742.json|https://www.thehindu.com/news/cities/Hyderabad/aadhaar-update-at-post-offices/article33733145.ece
743|thehindu_feb_02_file_743.json|https://www.thehindu.com/news/cities/Hyderabad/governor-visits-bowenpally-green-power-plant/article33733095.ece
744|thehindu_feb_02_file_744.json|https://www.thehindu.com/news/cities/Hyderabad/ghmcs-abc-fails-to-curb-stray-dog-menace/article33733064.ece
745|thehindu_feb_02_file_745.json|https://www.thehindu.com/news/cities/Hyderabad/two-dubai-passengers-held-for-smuggling-forex/article33726775.ece
746|thehindu_feb_02_file_746.json|https://www.thehindu.com/entertainment/music/singer-jonita-gandhi-on-her-new-releases/article33729136.ece
747|thehindu_feb_02_file_747.json|https://www.thehindu.com/news/cities/Kochi/48-of-health-workers-vaccinated/article33734349.ece
748|thehindu_feb_02_file_748.json|https://www.thehindu.com/news/cities/Kochi/kochi-mayor-asks-kwa-to-restore-trenched-road/article33734344.ece
749|thehindu_feb_02_file_749.json|https://www.thehindu.com/news/cities/Kochi/kerala-urged-to-become-first-fully-digitised-primary-healthcare-provider/article33731854.ece
750|thehindu_feb_02_file_750.json|https://www.thehindu.com/news/cities/Kochi/its-a-lets-move-forward-budget-says-chamber/article33722543.ece
751|thehindu_feb_02_file_751.json|https://www.thehindu.com/news/cities/Kochi/cochin-fisheries-harbour-gets-budgetary-support/article33722532.ece
752|thehindu_feb_02_file_752.json|https://www.thehindu.com/news/cities/Kochi/kochi-metros-pink-line-to-kakkanad-gets-central-nod/article33722459.ece
